player,hard_last_5_win_rate,hard_last_10_win_rate,hard_surface_last_10_win_rate,hard_days_since_last_match,hard_matches_last_14_days,hard_matches_last_3_days,hard_minutes_last_7_days,hard_sets_last_7_days,hard_retired_last_match,hard_retirements_last_90_days,hard_walkovers_last_90_days,hard_ace_rate,hard_double_fault_rate,hard_first_serve_points_won,hard_second_serve_points_won,hard_return_points_won,hard_break_points_saved,hard_break_points_converted,hard_last_10_ace_rate,hard_surface_last_10_ace_rate,hard_last_10_double_fault_rate,hard_surface_last_10_double_fault_rate,hard_last_10_first_serve_points_won,hard_surface_last_10_first_serve_points_won,hard_last_10_second_serve_points_won,hard_surface_last_10_second_serve_points_won,hard_last_10_return_points_won,hard_surface_last_10_return_points_won,hard_last_10_break_points_saved,hard_surface_last_10_break_points_saved,hard_last_10_break_points_converted,hard_surface_last_10_break_points_converted,clay_last_5_win_rate,clay_last_10_win_rate,clay_surface_last_10_win_rate,clay_days_since_last_match,clay_matches_last_14_days,clay_matches_last_3_days,clay_minutes_last_7_days,clay_sets_last_7_days,clay_retired_last_match,clay_retirements_last_90_days,clay_walkovers_last_90_days,clay_ace_rate,clay_double_fault_rate,clay_first_serve_points_won,clay_second_serve_points_won,clay_return_points_won,clay_break_points_saved,clay_break_points_converted,clay_last_10_ace_rate,clay_surface_last_10_ace_rate,clay_last_10_double_fault_rate,clay_surface_last_10_double_fault_rate,clay_last_10_first_serve_points_won,clay_surface_last_10_first_serve_points_won,clay_last_10_second_serve_points_won,clay_surface_last_10_second_serve_points_won,clay_last_10_return_points_won,clay_surface_last_10_return_points_won,clay_last_10_break_points_saved,clay_surface_last_10_break_points_saved,clay_last_10_break_points_converted,clay_surface_last_10_break_points_converted,grass_last_5_win_rate,grass_last_10_win_rate,grass_surface_last_10_win_rate,grass_days_since_last_match,grass_matches_last_14_days,grass_matches_last_3_days,grass_minutes_last_7_days,grass_sets_last_7_days,grass_retired_last_match,grass_retirements_last_90_days,grass_walkovers_last_90_days,grass_ace_rate,grass_double_fault_rate,grass_first_serve_points_won,grass_second_serve_points_won,grass_return_points_won,grass_break_points_saved,grass_break_points_converted,grass_last_10_ace_rate,grass_surface_last_10_ace_rate,grass_last_10_double_fault_rate,grass_surface_last_10_double_fault_rate,grass_last_10_first_serve_points_won,grass_surface_last_10_first_serve_points_won,grass_last_10_second_serve_points_won,grass_surface_last_10_second_serve_points_won,grass_last_10_return_points_won,grass_surface_last_10_return_points_won,grass_last_10_break_points_saved,grass_surface_last_10_break_points_saved,grass_last_10_break_points_converted,grass_surface_last_10_break_points_converted,carpet_last_5_win_rate,carpet_last_10_win_rate,carpet_surface_last_10_win_rate,carpet_days_since_last_match,carpet_matches_last_14_days,carpet_matches_last_3_days,carpet_minutes_last_7_days,carpet_sets_last_7_days,carpet_retired_last_match,carpet_retirements_last_90_days,carpet_walkovers_last_90_days,carpet_ace_rate,carpet_double_fault_rate,carpet_first_serve_points_won,carpet_second_serve_points_won,carpet_return_points_won,carpet_break_points_saved,carpet_break_points_converted,carpet_last_10_ace_rate,carpet_surface_last_10_ace_rate,carpet_last_10_double_fault_rate,carpet_surface_last_10_double_fault_rate,carpet_last_10_first_serve_points_won,carpet_surface_last_10_first_serve_points_won,carpet_last_10_second_serve_points_won,carpet_surface_last_10_second_serve_points_won,carpet_last_10_return_points_won,carpet_surface_last_10_return_points_won,carpet_last_10_break_points_saved,carpet_surface_last_10_break_points_saved,carpet_last_10_break_points_converted,carpet_surface_last_10_break_points_converted
Abedallah Shelbayh,0.0,0.2,0.2222222222222222,430,0,0,0.0,0,0,0,0,0.057115198451113264,0.051306873184898356,0.6650082918739635,0.44883720930232557,0.35257082896117525,0.5982905982905983,0.36904761904761907,0.05773898616633566,0.0718816670691435,0.05159686230908581,0.05098890542011161,0.6674924928394431,0.6793610280798618,0.47378269540541346,0.47946917016107915,0.32245268611614986,0.3476428857684665,0.5678463203463203,0.5757816257816257,0.23747899159663866,0.30090258325552444,0.0,0.2,0.25,430,0,0,0.0,0,0,0,0,0.057115198451113264,0.051306873184898356,0.6650082918739635,0.44883720930232557,0.35257082896117525,0.5982905982905983,0.36904761904761907,0.05773898616633566,0.03562592535427849,0.05159686230908581,0.0509022025575506,0.6674924928394431,0.6553990996925779,0.47378269540541346,0.3862744398458684,0.32245268611614986,0.3598260037164255,0.5678463203463203,0.5907738095238095,0.23747899159663866,0.40909090909090906,0.0,0.2,0.0,430,0,0,0.0,0,0,0,0,0.057115198451113264,0.051306873184898356,0.6650082918739635,0.44883720930232557,0.35257082896117525,0.5982905982905983,0.36904761904761907,0.05773898616633566,0.038304552590266876,0.05159686230908581,0.071585557299843,0.6674924928394431,0.6056949806949807,0.47378269540541346,0.4642857142857143,0.32245268611614986,0.30853174603174605,0.5678463203463203,0.5,0.23747899159663866,0.25,0.0,0.2,0.0,430,0,0,0.0,0,0,0,0,0.057115198451113264,0.051306873184898356,0.6650082918739635,0.44883720930232557,0.35257082896117525,0.5982905982905983,0.36904761904761907,0.05773898616633566,0.0,0.05159686230908581,0.0,0.6674924928394431,0.0,0.47378269540541346,0.0,0.32245268611614986,0.0,0.5678463203463203,0.0,0.23747899159663866,0.0
Adam Hornby,0.0,0.0,0.0,3303,0,0,0.0,0,0,0,0,0.023952095808383235,0.08982035928143713,0.44036697247706424,0.29310344827586204,0.3028571428571429,0.36363636363636365,0.2,0.020708697653014266,0.024390243902439025,0.09115182543334867,0.08536585365853659,0.4071977638015374,0.5660377358490566,0.27670723461798513,0.3448275862068966,0.2979826757604535,0.32098765432098764,0.3226010101010101,0.36363636363636365,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,3303,0,0,0.0,0,0,0,0,0.023952095808383235,0.08982035928143713,0.44036697247706424,0.29310344827586204,0.3028571428571429,0.36363636363636365,0.2,0.020708697653014266,0.018867924528301886,0.09115182543334867,0.09404481132075472,0.4071977638015374,0.3277777777777778,0.27670723461798513,0.2426470588235294,0.2979826757604535,0.28648018648018647,0.3226010101010101,0.3020833333333333,0.1111111111111111,0.0,0.0,0.0,0.0,3303,0,0,0.0,0,0,0,0,0.023952095808383235,0.08982035928143713,0.44036697247706424,0.29310344827586204,0.3028571428571429,0.36363636363636365,0.2,0.020708697653014266,0.0,0.09115182543334867,0.0,0.4071977638015374,0.0,0.27670723461798513,0.0,0.2979826757604535,0.0,0.3226010101010101,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,3303,0,0,0.0,0,0,0,0,0.023952095808383235,0.08982035928143713,0.44036697247706424,0.29310344827586204,0.3028571428571429,0.36363636363636365,0.2,0.020708697653014266,0.0,0.09115182543334867,0.0,0.4071977638015374,0.0,0.27670723461798513,0.0,0.2979826757604535,0.0,0.3226010101010101,0.0,0.1111111111111111,0.0
Adam Kellner,0.6,0.5,0.6666666666666666,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.3333333333333333,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.5,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Moundir,0.25,0.25,0.0,950,0,0,0.0,0,0,0,0,0.013513513513513514,0.05405405405405406,0.7368421052631579,0.5,0.3375,0.6,0.16666666666666666,0.0033783783783783786,0.0,0.013513513513513514,0.0,0.18421052631578946,0.0,0.125,0.0,0.084375,0.0,0.15,0.0,0.041666666666666664,0.0,0.25,0.25,0.3333333333333333,950,0,0,0.0,0,0,0,0,0.013513513513513514,0.05405405405405406,0.7368421052631579,0.5,0.3375,0.6,0.16666666666666666,0.0033783783783783786,0.0045045045045045045,0.013513513513513514,0.018018018018018018,0.18421052631578946,0.24561403508771928,0.125,0.16666666666666666,0.084375,0.1125,0.15,0.19999999999999998,0.041666666666666664,0.05555555555555555,0.25,0.25,0.0,950,0,0,0.0,0,0,0,0,0.013513513513513514,0.05405405405405406,0.7368421052631579,0.5,0.3375,0.6,0.16666666666666666,0.0033783783783783786,0.0,0.013513513513513514,0.0,0.18421052631578946,0.0,0.125,0.0,0.084375,0.0,0.15,0.0,0.041666666666666664,0.0,0.25,0.25,0.0,950,0,0,0.0,0,0,0,0,0.013513513513513514,0.05405405405405406,0.7368421052631579,0.5,0.3375,0.6,0.16666666666666666,0.0033783783783783786,0.0,0.013513513513513514,0.0,0.18421052631578946,0.0,0.125,0.0,0.084375,0.0,0.15,0.0,0.041666666666666664,0.0
Adam Neff,0.0,0.0,0.0,808,0,0,0.0,0,0,0,0,0.05555555555555555,0.1111111111111111,0.5853658536585366,0.3870967741935484,0.13157894736842105,0.6363636363636364,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.5853658536585366,0.5853658536585366,0.3870967741935484,0.3870967741935484,0.13157894736842105,0.13157894736842105,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,808,0,0,0.0,0,0,0,0,0.05555555555555555,0.1111111111111111,0.5853658536585366,0.3870967741935484,0.13157894736842105,0.6363636363636364,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.5853658536585366,0.0,0.3870967741935484,0.0,0.13157894736842105,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,808,0,0,0.0,0,0,0,0,0.05555555555555555,0.1111111111111111,0.5853658536585366,0.3870967741935484,0.13157894736842105,0.6363636363636364,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.5853658536585366,0.0,0.3870967741935484,0.0,0.13157894736842105,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,808,0,0,0.0,0,0,0,0,0.05555555555555555,0.1111111111111111,0.5853658536585366,0.3870967741935484,0.13157894736842105,0.6363636363636364,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.5853658536585366,0.0,0.3870967741935484,0.0,0.13157894736842105,0.0,0.6363636363636364,0.0,0.0,0.0
Adam Pavlasek,0.6,0.3,0.0,2887,0,0,0.0,0,0,0,0,0.07856598016781083,0.03737604881769641,0.6923076923076923,0.4594059405940594,0.35597381342062195,0.5769230769230769,0.47191011235955055,0.08124564135421422,0.08745500999959854,0.03916049778923789,0.04397020316267516,0.6593846893913722,0.631685518782293,0.4289152921808402,0.37279407584285634,0.33785540885872534,0.3342559523809524,0.5613858363858364,0.4583333333333333,0.43968253968253973,0.4880952380952381,0.6,0.3,0.5555555555555556,2887,0,0,0.0,0,0,0,0,0.07856598016781083,0.03737604881769641,0.6923076923076923,0.4594059405940594,0.35597381342062195,0.5769230769230769,0.47191011235955055,0.08124564135421422,0.06699565112055898,0.03916049778923789,0.03572567446097713,0.6593846893913722,0.7024796222741022,0.4289152921808402,0.49221898007094617,0.33785540885872534,0.3549097043275717,0.5613858363858364,0.6787095944990682,0.43968253968253973,0.5115468409586056,0.6,0.3,0.5,2887,0,0,0.0,0,0,0,0,0.07856598016781083,0.03737604881769641,0.6923076923076923,0.4594059405940594,0.35597381342062195,0.5769230769230769,0.47191011235955055,0.08124564135421422,0.09772306981044845,0.03916049778923789,0.048081368469717986,0.6593846893913722,0.7103174603174602,0.4289152921808402,0.44988344988344986,0.33785540885872534,0.3248687664041995,0.5613858363858364,0.6388888888888888,0.43968253968253973,0.2222222222222222,0.6,0.3,0.0,2887,0,0,0.0,0,0,0,0,0.07856598016781083,0.03737604881769641,0.6923076923076923,0.4594059405940594,0.35597381342062195,0.5769230769230769,0.47191011235955055,0.08124564135421422,0.0,0.03916049778923789,0.0,0.6593846893913722,0.0,0.4289152921808402,0.0,0.33785540885872534,0.0,0.5613858363858364,0.0,0.43968253968253973,0.0
Adam Walton,0.4,0.4,0.3,1,2,2,159.0,4,0,0,0,0.07788481246156999,0.023980323836851815,0.7059967585089141,0.5144927536231884,0.3363882524474068,0.628428927680798,0.36470588235294116,0.08929611926112031,0.09846234556074694,0.007519616938809171,0.011331888001080233,0.657380162025292,0.6534857155319612,0.5461308623762985,0.5367975290429652,0.3431769490092918,0.3371012030239073,0.7378571428571428,0.6745238095238095,0.49388888888888893,0.5694444444444444,0.4,0.4,0.375,1,2,2,159.0,4,0,0,0,0.07788481246156999,0.023980323836851815,0.7059967585089141,0.5144927536231884,0.3363882524474068,0.628428927680798,0.36470588235294116,0.08929611926112031,0.054345658119820034,0.007519616938809171,0.021162237307363448,0.657380162025292,0.6373617377285061,0.5461308623762985,0.45273252281010945,0.3431769490092918,0.3482186388650266,0.7378571428571428,0.6279151404151404,0.49388888888888893,0.44375,0.4,0.4,0.3333333333333333,1,2,2,159.0,4,0,0,0,0.07788481246156999,0.023980323836851815,0.7059967585089141,0.5144927536231884,0.3363882524474068,0.628428927680798,0.36470588235294116,0.08929611926112031,0.052499455628730596,0.007519616938809171,0.02769762600473955,0.657380162025292,0.6938843974981751,0.5461308623762985,0.5806085770588814,0.3431769490092918,0.3106065514878254,0.7378571428571428,0.658511586452763,0.49388888888888893,0.28538359788359785,0.4,0.4,0.0,1,2,2,159.0,4,0,0,0,0.07788481246156999,0.023980323836851815,0.7059967585089141,0.5144927536231884,0.3363882524474068,0.628428927680798,0.36470588235294116,0.08929611926112031,0.0,0.007519616938809171,0.0,0.657380162025292,0.0,0.5461308623762985,0.0,0.3431769490092918,0.0,0.7378571428571428,0.0,0.49388888888888893,0.0
Aditya Hari Sasongko,0.2,0.2222222222222222,0.2857142857142857,3366,0,0,0.0,0,0,0,0,0.047619047619047616,0.061224489795918366,0.5980392156862745,0.37777777777777777,0.38153846153846155,0.4634146341463415,0.4074074074074074,0.016388721452012592,0.015646258503401362,0.017499832563123704,0.01707482993197279,0.19458139649989975,0.1639227119419196,0.12370670265407108,0.10410641989589357,0.12285114845638977,0.1165980931281402,0.14935064935064934,0.11038961038961038,0.12400793650793651,0.12372448979591837,0.2,0.2222222222222222,0.0,3366,0,0,0.0,0,0,0,0,0.047619047619047616,0.061224489795918366,0.5980392156862745,0.37777777777777777,0.38153846153846155,0.4634146341463415,0.4074074074074074,0.016388721452012592,0.0189873417721519,0.017499832563123704,0.0189873417721519,0.19458139649989975,0.3018867924528302,0.12370670265407108,0.19230769230769232,0.12285114845638977,0.14473684210526316,0.14935064935064934,0.2857142857142857,0.12400793650793651,0.125,0.2,0.2222222222222222,0.0,3366,0,0,0.0,0,0,0,0,0.047619047619047616,0.061224489795918366,0.5980392156862745,0.37777777777777777,0.38153846153846155,0.4634146341463415,0.4074074074074074,0.016388721452012592,0.0,0.017499832563123704,0.0,0.19458139649989975,0.0,0.12370670265407108,0.0,0.12285114845638977,0.0,0.14935064935064934,0.0,0.12400793650793651,0.0,0.2,0.2222222222222222,0.0,3366,0,0,0.0,0,0,0,0,0.047619047619047616,0.061224489795918366,0.5980392156862745,0.37777777777777777,0.38153846153846155,0.4634146341463415,0.4074074074074074,0.016388721452012592,0.0,0.017499832563123704,0.0,0.19458139649989975,0.0,0.12370670265407108,0.0,0.12285114845638977,0.0,0.14935064935064934,0.0,0.12400793650793651,0.0
Adolfo Daniel Vallejo,0.6,0.6,0.0,1,3,3,246.0,6,0,0,0,0.04430379746835443,0.029535864978902954,0.6537216828478964,0.4909090909090909,0.3831578947368421,0.5434782608695652,0.4489795918367347,0.03619685865032167,0.0,0.026090482820873423,0.0,0.5216235038915789,0.0,0.39979375010953955,0.0,0.30530796547674954,0.0,0.3788492063492063,0.0,0.33936507936507937,0.0,0.6,0.6,0.6,1,3,3,246.0,6,0,0,0,0.04430379746835443,0.029535864978902954,0.6537216828478964,0.4909090909090909,0.3831578947368421,0.5434782608695652,0.4489795918367347,0.03619685865032167,0.03619685865032167,0.026090482820873423,0.026090482820873423,0.5216235038915789,0.5216235038915789,0.39979375010953955,0.39979375010953955,0.30530796547674954,0.30530796547674954,0.3788492063492063,0.3788492063492063,0.33936507936507937,0.33936507936507937,0.6,0.6,0.0,1,3,3,246.0,6,0,0,0,0.04430379746835443,0.029535864978902954,0.6537216828478964,0.4909090909090909,0.3831578947368421,0.5434782608695652,0.4489795918367347,0.03619685865032167,0.0,0.026090482820873423,0.0,0.5216235038915789,0.0,0.39979375010953955,0.0,0.30530796547674954,0.0,0.3788492063492063,0.0,0.33936507936507937,0.0,0.6,0.6,0.0,1,3,3,246.0,6,0,0,0,0.04430379746835443,0.029535864978902954,0.6537216828478964,0.4909090909090909,0.3831578947368421,0.5434782608695652,0.4489795918367347,0.03619685865032167,0.0,0.026090482820873423,0.0,0.5216235038915789,0.0,0.39979375010953955,0.0,0.30530796547674954,0.0,0.3788492063492063,0.0,0.33936507936507937,0.0
Adria Soriano Barrera,0.4,0.42857142857142855,0.5,75,0,0,0.0,0,0,0,0,0.10365853658536585,0.06707317073170732,0.7575757575757576,0.49230769230769234,0.38125,0.6923076923076923,0.35294117647058826,0.029194122790181905,0.0,0.019128654596634893,0.0,0.2165014577259475,0.0,0.13868003341687551,0.0,0.10901256892818074,0.0,0.20238095238095236,0.0,0.11038961038961038,0.0,0.4,0.42857142857142855,0.4,75,0,0,0.0,0,0,0,0,0.10365853658536585,0.06707317073170732,0.7575757575757576,0.49230769230769234,0.38125,0.6923076923076923,0.35294117647058826,0.029194122790181905,0.04087177190625467,0.019128654596634893,0.026780116435288846,0.2165014577259475,0.3031020408163265,0.13868003341687551,0.19415204678362571,0.10901256892818074,0.15261759649945303,0.20238095238095236,0.2833333333333333,0.11038961038961038,0.15454545454545454,0.4,0.42857142857142855,0.0,75,0,0,0.0,0,0,0,0,0.10365853658536585,0.06707317073170732,0.7575757575757576,0.49230769230769234,0.38125,0.6923076923076923,0.35294117647058826,0.029194122790181905,0.0,0.019128654596634893,0.0,0.2165014577259475,0.0,0.13868003341687551,0.0,0.10901256892818074,0.0,0.20238095238095236,0.0,0.11038961038961038,0.0,0.4,0.42857142857142855,0.0,75,0,0,0.0,0,0,0,0,0.10365853658536585,0.06707317073170732,0.7575757575757576,0.49230769230769234,0.38125,0.6923076923076923,0.35294117647058826,0.029194122790181905,0.0,0.019128654596634893,0.0,0.2165014577259475,0.0,0.13868003341687551,0.0,0.10901256892818074,0.0,0.20238095238095236,0.0,0.11038961038961038,0.0
Adrian Andreev,0.4,0.3,0.3,447,0,0,0.0,0,0,0,0,0.015463917525773196,0.041237113402061855,0.5896739130434783,0.5280373831775701,0.3504587155963303,0.5454545454545454,0.4318181818181818,0.01261761510644801,0.01261761510644801,0.03247812944152967,0.03247812944152967,0.4622627246868002,0.4622627246868002,0.4140195790753099,0.4140195790753099,0.278543725624221,0.278543725624221,0.39492063492063495,0.39492063492063495,0.3204365079365079,0.3204365079365079,0.4,0.3,0.0,447,0,0,0.0,0,0,0,0,0.015463917525773196,0.041237113402061855,0.5896739130434783,0.5280373831775701,0.3504587155963303,0.5454545454545454,0.4318181818181818,0.01261761510644801,0.0,0.03247812944152967,0.0,0.4622627246868002,0.0,0.4140195790753099,0.0,0.278543725624221,0.0,0.39492063492063495,0.0,0.3204365079365079,0.0,0.4,0.3,0.0,447,0,0,0.0,0,0,0,0,0.015463917525773196,0.041237113402061855,0.5896739130434783,0.5280373831775701,0.3504587155963303,0.5454545454545454,0.4318181818181818,0.01261761510644801,0.0,0.03247812944152967,0.0,0.4622627246868002,0.0,0.4140195790753099,0.0,0.278543725624221,0.0,0.39492063492063495,0.0,0.3204365079365079,0.0,0.4,0.3,0.0,447,0,0,0.0,0,0,0,0,0.015463917525773196,0.041237113402061855,0.5896739130434783,0.5280373831775701,0.3504587155963303,0.5454545454545454,0.4318181818181818,0.01261761510644801,0.0,0.03247812944152967,0.0,0.4622627246868002,0.0,0.4140195790753099,0.0,0.278543725624221,0.0,0.39492063492063495,0.0,0.3204365079365079,0.0
Adrian Bodmer,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.05,0.03,0.6697247706422018,0.5384615384615384,0.3218390804597701,0.6818181818181818,0.38461538461538464,0.050666666666666665,0.050666666666666665,0.02666666666666667,0.02666666666666667,0.6780383795309168,0.6780383795309168,0.5726227795193313,0.5726227795193313,0.3229056203605515,0.3229056203605515,0.8055555555555556,0.8055555555555556,0.425,0.425,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.05,0.03,0.6697247706422018,0.5384615384615384,0.3218390804597701,0.6818181818181818,0.38461538461538464,0.050666666666666665,0.0,0.02666666666666667,0.0,0.6780383795309168,0.0,0.5726227795193313,0.0,0.3229056203605515,0.0,0.8055555555555556,0.0,0.425,0.0,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.05,0.03,0.6697247706422018,0.5384615384615384,0.3218390804597701,0.6818181818181818,0.38461538461538464,0.050666666666666665,0.0,0.02666666666666667,0.0,0.6780383795309168,0.0,0.5726227795193313,0.0,0.3229056203605515,0.0,0.8055555555555556,0.0,0.425,0.0,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.05,0.03,0.6697247706422018,0.5384615384615384,0.3218390804597701,0.6818181818181818,0.38461538461538464,0.050666666666666665,0.0,0.02666666666666667,0.0,0.6780383795309168,0.0,0.5726227795193313,0.0,0.3229056203605515,0.0,0.8055555555555556,0.0,0.425,0.0
Adrian Forberg Skogeng,0.0,0.0,0.0,5767,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5767,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5767,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5767,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Mannarino,0.0,0.2,0.5,1,2,1,83.0,2,0,0,0,0.06115243741267983,0.03166182079069592,0.6966629171353581,0.5120694590210858,0.3662411938489508,0.5964653902798233,0.4118318867062586,0.06613662085001387,0.08668998023637611,0.026506966832179808,0.02353556200221659,0.6676262963706938,0.744621827948725,0.46988120923984306,0.5064346459991621,0.35902708427879987,0.33391533364980786,0.5563419913419914,0.5828571428571429,0.4683333333333334,0.5427777777777778,0.0,0.2,0.1,1,2,1,83.0,2,0,0,0,0.06115243741267983,0.03166182079069592,0.6966629171353581,0.5120694590210858,0.3662411938489508,0.5964653902798233,0.4118318867062586,0.06613662085001387,0.02967483890045313,0.026506966832179808,0.01987117433753315,0.6676262963706938,0.5902908912082212,0.46988120923984306,0.44370608266814626,0.35902708427879987,0.33389109781531684,0.5563419913419914,0.4884344821844822,0.4683333333333334,0.3244444444444444,0.0,0.2,0.3,1,2,1,83.0,2,0,0,0,0.06115243741267983,0.03166182079069592,0.6966629171353581,0.5120694590210858,0.3662411938489508,0.5964653902798233,0.4118318867062586,0.06613662085001387,0.05739937090452475,0.026506966832179808,0.026317782770819736,0.6676262963706938,0.6846417991098507,0.46988120923984306,0.5502669682459047,0.35902708427879987,0.32775181630780065,0.5563419913419914,0.643560606060606,0.4683333333333334,0.40871403106697224,0.0,0.2,0.0,1,2,1,83.0,2,0,0,0,0.06115243741267983,0.03166182079069592,0.6966629171353581,0.5120694590210858,0.3662411938489508,0.5964653902798233,0.4118318867062586,0.06613662085001387,0.0,0.026506966832179808,0.0,0.6676262963706938,0.0,0.46988120923984306,0.0,0.35902708427879987,0.0,0.5563419913419914,0.0,0.4683333333333334,0.0
Adrian Menendez Maceiras,0.2,0.3,0.3,2572,0,0,0.0,0,0,0,0,0.05574912891986063,0.02936784469885515,0.6674876847290641,0.48166877370417194,0.33298264071541295,0.5510204081632653,0.373015873015873,0.04779057929928561,0.07088263987027786,0.030787901165849934,0.025642763604806586,0.6453803340430875,0.6723058568634899,0.45811900949068,0.46799391787622674,0.328466320760317,0.30901567976574607,0.5116522366522366,0.47367604617604614,0.33772727272727276,0.4445454545454545,0.2,0.3,0.16666666666666666,2572,0,0,0.0,0,0,0,0,0.05574912891986063,0.02936784469885515,0.6674876847290641,0.48166877370417194,0.33298264071541295,0.5510204081632653,0.373015873015873,0.04779057929928561,0.03298584442007672,0.030787901165849934,0.03785115180093989,0.6453803340430875,0.628601084112038,0.45811900949068,0.46139489686725027,0.328466320760317,0.3398131000182234,0.5116522366522366,0.568013468013468,0.33772727272727276,0.3851010101010101,0.2,0.3,0.25,2572,0,0,0.0,0,0,0,0,0.05574912891986063,0.02936784469885515,0.6674876847290641,0.48166877370417194,0.33298264071541295,0.5510204081632653,0.373015873015873,0.04779057929928561,0.045615384986356575,0.030787901165849934,0.023905804282982605,0.6453803340430875,0.6696992481203008,0.45811900949068,0.4685960591133005,0.328466320760317,0.3492878089652283,0.5116522366522366,0.46875,0.33772727272727276,0.3,0.2,0.3,0.0,2572,0,0,0.0,0,0,0,0,0.05574912891986063,0.02936784469885515,0.6674876847290641,0.48166877370417194,0.33298264071541295,0.5510204081632653,0.373015873015873,0.04779057929928561,0.0,0.030787901165849934,0.0,0.6453803340430875,0.0,0.45811900949068,0.0,0.328466320760317,0.0,0.5116522366522366,0.0,0.33772727272727276,0.0
Adrian Ungur,0.4,0.3,0.5,2777,0,0,0.0,0,0,0,0,0.032716927453769556,0.04551920341394026,0.650301065308013,0.474188790560472,0.3319264395538137,0.5611702127659575,0.3700440528634361,0.030818784252856397,0.028249283412342813,0.031265672959288435,0.031110204732962925,0.6551116829959605,0.5115138154675744,0.49577460061019296,0.413056076358387,0.35004873757941857,0.2644263115313431,0.564104784104784,0.41513653013653007,0.4638095238095238,0.4116666666666666,0.4,0.3,0.3,2777,0,0,0.0,0,0,0,0,0.032716927453769556,0.04551920341394026,0.650301065308013,0.474188790560472,0.3319264395538137,0.5611702127659575,0.3700440528634361,0.030818784252856397,0.018022392600705855,0.031265672959288435,0.022135381352248823,0.6551116829959605,0.3945025464731347,0.49577460061019296,0.2644830316742081,0.35004873757941857,0.21392186642805275,0.564104784104784,0.38522366522366525,0.4638095238095238,0.22595238095238096,0.4,0.3,0.0,2777,0,0,0.0,0,0,0,0,0.032716927453769556,0.04551920341394026,0.650301065308013,0.474188790560472,0.3319264395538137,0.5611702127659575,0.3700440528634361,0.030818784252856397,0.0628358066578665,0.031265672959288435,0.06215065794901411,0.6551116829959605,0.6896829890263662,0.49577460061019296,0.46576054664289956,0.35004873757941857,0.24324658420915704,0.564104784104784,0.45108363858363854,0.4638095238095238,0.4583333333333333,0.4,0.3,0.0,2777,0,0,0.0,0,0,0,0,0.032716927453769556,0.04551920341394026,0.650301065308013,0.474188790560472,0.3319264395538137,0.5611702127659575,0.3700440528634361,0.030818784252856397,0.0,0.031265672959288435,0.0,0.6551116829959605,0.0,0.49577460061019296,0.0,0.35004873757941857,0.0,0.564104784104784,0.0,0.4638095238095238,0.0
